status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,final_time,new_reaction_count,positive_reactions,negative_reactions,interest
4383,3,2,0,0,2,0,0,0,0,0,0.9046110456530543,0,2,0,0.0
4384,3,0,0,0,0,0,0,0,0,0,0.9045949625924092,0,0,0,0.0
4385,3,7,0,0,7,0,0,0,0,0,0.9045782362093384,0,7,0,0.0
4386,3,0,0,0,0,0,0,0,0,0,0.9042710497510181,0,0,0,0.0
4387,3,5,0,0,5,0,0,0,0,0,0.904258826624928,0,5,0,0.0
4388,3,2,0,0,2,0,0,0,0,0,0.9042494984497538,0,2,0,0.0
4389,3,8,0,0,8,0,0,0,0,0,0.9042449951927731,0,8,0,0.0
4390,3,0,0,0,0,0,0,0,0,0,0.9042221572466572,0,0,0,0.0
4391,3,0,0,0,0,0,0,0,0,0,0.9042044658799476,0,0,0,0.0
4392,3,4,1,0,4,0,0,0,0,0,0.9038097875717184,0,4,0,0.25
4393,3,14,1,0,14,0,0,0,0,0,0.9037879146092411,0,14,0,0.07142857142857142
4394,3,10,0,0,10,0,0,0,0,0,0.9037679716140413,0,10,0,0.0
4395,3,9,0,0,9,0,0,0,0,0,0.9037547835043124,0,9,0,0.0
4396,3,1,0,0,1,0,0,0,0,0,0.9037425603782221,0,1,0,0.0
4397,3,2,0,0,2,0,0,0,0,0,0.9033317990093478,0,2,0,0.0
4398,3,6,0,0,6,0,0,0,0,0,0.903311856014148,0,6,0,0.0
4399,3,0,0,0,0,0,0,0,0,0,0.9032854797946901,0,0,0,0.0
4400,3,8,0,0,8,0,0,0,0,0,0.903282584843774,0,8,0,0.0
4401,3,6,0,0,6,0,0,0,0,0,0.9028978780331446,0,6,0,0.0
4402,3,4,0,0,4,0,0,0,0,0,0.9028978780331446,0,4,0,0.0
4403,3,1,0,0,1,0,0,0,0,0,0.9028888715191834,0,1,0,0.0
4404,3,0,0,0,0,0,0,0,0,0,0.9028814733112867,0,0,0,0.0
4405,3,0,0,0,0,0,0,0,0,0,0.9028692501851965,0,0,0,0.0
4406,3,0,0,0,0,0,0,0,0,0,0.9028596003488094,0,0,0,0.0
4407,3,2,0,0,2,0,0,0,0,0,0.9028370840639064,0,2,0,0.0
4408,3,0,0,0,0,0,0,0,0,0,0.9023539489221294,0,0,0,0.0
4409,3,12,0,0,12,0,0,0,0,0,0.9023394741675488,0,12,0,0.0
4410,3,4,0,0,4,0,0,0,0,0,0.902328859347523,0,4,0,0.0
4411,3,3,0,0,3,0,0,0,0,0,0.9023166362214329,0,3,0,0.0
4412,3,1,0,0,1,0,0,0,0,0,0.9023066647238329,0,1,0,0.0
4413,3,1,0,0,1,0,0,0,0,0,0.9022986231935104,0,1,0,0.0
4414,3,5,0,0,5,0,0,0,0,0,0.902280610165588,0,5,0,0.0
4415,3,0,0,0,0,0,0,0,0,0,0.902280610165588,0,0,0,0.0
4416,3,5,0,0,5,0,0,0,0,0,0.9019583056302614,0,5,0,0.0
4417,3,0,0,0,0,0,0,0,0,0,0.9019216362519907,0,0,0,0.0
4418,3,6,0,0,6,0,0,0,0,0,0.9013976501361752,0,6,0,0.0
4419,3,6,0,0,6,0,0,0,0,0,0.9013873569773625,0,6,0,0.0
4420,3,3,0,0,3,0,0,0,0,0,0.9013806020918915,0,3,0,0.0
4421,3,5,0,0,5,0,0,0,0,0,0.901359694113053,0,5,0,0.0
4422,3,0,0,0,0,0,0,0,0,0,0.9013439327136208,0,0,0,0.0
4423,3,2,0,0,2,0,0,0,0,0,0.9010435011407715,0,2,0,0.0
4424,3,7,0,0,7,0,0,0,0,0,0.9010335296431715,0,7,0,0.0
4425,3,2,0,0,2,0,0,0,0,0,0.9009971819261138,0,2,0,0.0
4426,3,5,0,0,5,0,0,0,0,0,0.9009836721551719,0,5,0,0.0
4427,3,3,0,0,3,0,0,0,0,0,0.9005642259335493,0,3,0,0.0
4428,3,5,0,0,5,0,0,0,0,0,0.9005568277256526,0,5,0,0.0
4429,3,0,0,0,0,0,0,0,0,0,0.9005388146977301,0,0,0,0.0
4430,3,1,0,0,1,0,0,0,0,0,0.9005278782164915,0,1,0,0.0
4431,3,1,0,0,1,0,0,0,0,0,0.9004863839200273,0,1,0,0.0
4432,3,13,0,0,13,0,0,0,0,0,0.9004815590018338,0,13,0,0.0
4433,3,8,0,0,8,0,0,0,0,0,0.9000405614789468,0,8,0,0.0
4434,3,90,168,56,75,13,2,0,0,0,0.9000296249977081,15,90,0,2.488888888888889
4435,3,3,0,0,3,0,0,0,0,0,0.9000177235328308,0,3,0,0.0
4436,3,3,0,0,3,0,0,0,0,0,0.899974942591515,0,3,0,0.0
4437,3,103,330,152,84,17,0,1,0,1,0.8999662577387667,19,101,2,4.679611650485437
4438,3,1,0,0,1,0,0,0,0,0,0.8999617544817861,0,1,0,0.0
4439,3,3,0,0,3,0,0,0,0,0,0.8999482447108442,0,3,0,0.0
4440,3,113,525,124,92,18,3,0,0,0,0.8999318399889863,21,113,0,5.743362831858407
4441,3,1,0,0,1,0,0,0,0,0,0.8999189735404702,0,1,0,0.0
4442,3,5,0,0,5,0,0,0,0,0,0.8999164002507671,0,5,0,0.0
4443,3,8,0,0,8,0,0,0,0,0,0.8996445965258659,0,8,0,0.0
4444,3,166,336,147,145,18,2,1,0,0,0.8996285134652209,21,165,1,2.9096385542168677
4445,3,2,0,0,2,0,0,0,0,0,0.8996133953882145,0,2,0,0.0
4446,3,4,0,0,4,0,0,0,0,0,0.8995899141196728,0,4,0,0.0
4447,3,2,0,0,2,0,0,0,0,0,0.899576082687518,0,2,0,0.0
4448,3,5,0,0,5,0,0,0,0,0,0.8991717545429018,0,5,0,0.0
4449,3,300,860,274,259,35,2,4,0,0,0.8991543848374051,41,296,4,3.78
4450,3,8,1,0,8,0,0,0,0,0,0.8991405534052503,0,8,0,0.125
4451,3,3,1,0,3,0,0,0,0,0,0.8991032407045538,0,3,0,0.3333333333333333
4452,3,171,437,129,135,28,1,5,0,2,0.8990369784946963,36,164,7,3.309941520467836
4453,3,95,131,65,81,13,0,1,0,0,0.8987285053915244,14,94,1,2.0631578947368423
4454,3,100,204,94,78,18,0,4,0,0,0.8987124223308793,22,96,4,2.98
4455,3,2,0,0,2,0,0,0,0,0,0.8986886194011248,0,2,0,0.0
4456,3,1,0,0,1,0,0,0,0,0,0.8986751096301829,0,1,0,0.0
4457,3,4,0,0,3,1,0,0,0,0,0.8986641731489443,1,4,0,0.0
4458,3,5,0,0,4,1,0,0,0,0,0.8986628865040927,1,5,0,0.0
4459,3,2,1,0,2,0,0,0,0,0,0.8986410135416154,0,2,0,0.5
4460,3,275,401,351,221,49,4,1,0,0,0.8986342586561444,54,274,1,2.7345454545454544
4461,3,0,0,0,0,0,0,0,0,0,0.8986252521421833,0,0,0,0.0
4462,3,0,0,0,0,0,0,0,0,0,0.8986152806445833,0,0,0,0.0
4463,3,0,0,0,0,0,0,0,0,0,0.8986085257591124,0,0,0,0.0
4464,3,1,0,0,1,0,0,0,0,0,0.8985985542615125,0,1,0,0.0
4465,3,0,0,0,0,0,0,0,0,0,0.8985917993760416,0,0,0,0.0
4466,3,0,0,0,0,0,0,0,0,0,0.8985876177802739,0,0,0,0.0
4467,3,1,0,0,1,0,0,0,0,0,0.8984795396127392,0,1,0,0.0
4468,3,106,283,179,86,16,1,2,0,1,0.8982534117800699,20,103,3,4.3584905660377355
4469,1,10,1,0,10,0,0,0,0,0,0.8982440836048958,0,10,0,0.1
4470,3,1,0,0,1,0,0,0,0,0,0.8982431186212572,0,1,0,0.0
4471,3,3,0,0,3,0,0,0,0,0,0.8982302521727411,0,3,0,0.0
4472,3,60,442,85,52,8,0,0,0,0,0.8982160990793735,8,60,0,8.783333333333333
4473,3,2,0,0,2,0,0,0,0,0,0.8982074142266251,0,2,0,0.0
4474,3,1,1,0,1,0,0,0,0,0,0.8982022676472187,0,1,0,1.0
4475,3,231,331,197,180,46,1,2,1,1,0.8981951911005349,51,227,4,2.2857142857142856
4476,3,2,0,0,2,0,0,0,0,0,0.8981906878435543,0,2,0,0.0
4477,3,0,0,0,0,0,0,0,0,0,0.9992354112969348,0,0,0,0.0
4478,3,138,119,81,116,19,2,0,0,1,0.9992145033180962,22,137,1,1.4492753623188406
4479,1,799,112,22,788,4,7,0,0,0,0.9990504560995168,11,799,0,0.1677096370463079
4480,2,1304,525,5,1265,8,31,0,0,0,0.9987545277836481,39,1304,0,0.40644171779141103
4481,1,16,50,0,16,0,0,0,0,0,0.9987104601974807,0,16,0,3.125
4482,3,993,1131,351,894,90,4,3,2,0,0.9982903706534323,99,988,5,1.4924471299093656
4483,3,1179,902,532,975,152,46,3,2,1,0.9982498413406068,204,1173,6,1.2162849872773538
4484,3,1143,1242,588,909,220,5,5,1,3,0.9982482330345422,234,1134,9,1.601049868766404
4485,3,337,0,41,335,2,0,0,0,0,0.9978348983759647,2,337,0,0.12166172106824925
4486,3,795,799,564,658,129,2,2,1,3,0.9977872925164554,137,789,6,1.7144654088050315
4487,3,875,1177,366,764,102,3,3,1,2,0.9973652730051296,111,869,6,1.7634285714285713
4488,3,1120,909,601,960,150,4,3,0,3,0.9973247436923041,160,1114,6,1.3482142857142858
4489,3,1172,1561,1100,1028,132,4,8,0,0,0.9969017591973395,144,1164,8,2.2704778156996586
4490,3,1360,1358,597,978,278,98,5,0,1,0.9968592999172365,382,1354,6,1.4375
4491,3,1490,2117,503,1344,129,5,8,1,3,0.9950502772558825,146,1478,12,1.7583892617449663
4492,3,1405,1156,607,1041,237,114,9,3,1,0.9950123212327602,364,1392,13,1.2548042704626334
4493,3,958,1249,335,855,97,3,2,1,0,0.9950107129266956,103,955,3,1.653444676409186
4494,3,355,4,29,355,0,0,0,0,0,0.994584833480815,0,355,0,0.09295774647887324
4495,3,874,1099,541,657,120,90,4,2,1,0.9945455908128411,217,867,7,1.8764302059496567
4496,3,1174,1473,404,931,236,3,1,1,2,0.994477720296919,243,1170,4,1.5988074957410563
4497,3,1119,1585,544,1001,108,3,3,1,3,0.9941309695094119,118,1112,7,1.902591599642538
4498,1,1206,144,5,1166,17,22,0,0,1,0.9940917268414381,40,1205,1,0.12354892205638475
4499,3,1245,1325,352,1026,207,2,6,2,2,0.9932290314684381,219,1235,10,1.346987951807229
4500,3,1280,923,529,1154,119,1,4,0,2,0.9931952570410836,126,1274,6,1.134375
4501,2,798,75,0,785,4,9,0,0,0,0.9931492594876388,13,798,0,0.09398496240601503
4502,3,1237,1230,341,1061,164,6,5,1,0,0.9927359248290611,176,1231,6,1.2700080840743735
4503,3,1406,1609,726,1097,221,76,10,1,1,0.9926870323247002,309,1394,12,1.6607396870554765
4504,3,1215,1131,364,1048,162,3,1,0,1,0.9922695160703551,167,1213,2,1.2304526748971194
4505,3,1380,1330,506,1156,206,4,6,3,5,0.9922260918066134,224,1366,14,1.3304347826086957
4506,3,1319,1293,377,1063,246,5,3,1,1,0.9921617595640333,256,1314,5,1.2661106899166035
4507,3,1695,2279,677,1387,289,13,4,1,1,0.9913399151650717,308,1689,6,1.743952802359882
4508,1,1090,176,11,1057,6,26,1,0,0,0.9912977775461818,33,1089,1,0.17155963302752295
4509,3,1159,1153,415,1009,138,6,5,0,1,0.9908786529857719,150,1153,6,1.3528904227782572
4510,3,1355,1484,517,1182,160,4,6,1,2,0.9908358720444561,173,1346,9,1.4767527675276753
4511,3,1312,1765,570,1139,160,7,4,2,0,0.9907792596709856,173,1306,6,1.7797256097560976
4512,3,1585,1913,628,1306,264,6,4,1,4,0.9899538769986822,279,1576,9,1.6031545741324922
4513,2,1482,588,5,1450,14,17,1,0,0,0.9899078794452374,32,1481,1,0.4001349527665317
4514,3,1126,1220,375,976,141,4,4,1,0,0.989490684852105,150,1121,5,1.4165186500888098
4515,3,1959,6174,1330,1737,202,9,5,1,5,0.9894479039107892,222,1948,11,3.830525778458397
4516,3,1197,1727,416,1035,150,4,7,0,1,0.9894450089598731,162,1189,8,1.7903091060985798
4517,3,565,3,83,561,3,1,0,0,0,0.9890274927055278,4,565,0,0.15221238938053097
4518,3,1368,1794,718,980,306,74,3,4,1,0.9889834251193604,388,1360,8,1.8362573099415205
4519,3,1741,2257,2139,1155,504,69,11,2,0,0.9885752370401893,586,1728,13,2.5249856404365305
4520,3,1490,1671,568,1300,176,3,5,3,3,0.9885639788977378,190,1479,11,1.5026845637583892
4521,3,260,11,29,257,2,1,0,0,0,0.9885224846012736,3,260,0,0.15384615384615385
4522,3,1172,1469,429,1019,132,9,4,6,2,0.988517981344293,153,1160,12,1.6194539249146758
4523,3,426,5,70,422,2,1,1,0,0,0.988099500106309,4,425,1,0.176056338028169
4524,3,1334,1846,770,998,310,8,13,0,5,0.9880567191649933,336,1316,18,1.9610194902548725
4525,3,1503,1920,866,1111,330,51,9,1,1,0.9876372729433706,392,1492,11,1.8536260811709913
4526,3,1280,1568,476,1078,194,4,3,1,0,0.9875883804390096,202,1276,4,1.596875
4527,3,1678,1499,685,1227,165,278,8,0,0,0.987188555551374,451,1670,8,1.3015494636471991
4528,3,1290,1530,627,1032,149,106,3,0,0,0.9871731158131547,258,1287,3,1.672093023255814
4529,3,1309,1267,413,1006,100,200,3,0,0,0.9871287265657744,303,1306,3,1.2834224598930482
4530,3,1220,1478,905,1071,131,8,2,6,2,0.9869942721787819,149,1210,10,1.95327868852459
4531,3,1212,2092,750,834,336,35,3,2,2,0.9867063853932356,378,1205,7,2.344884488448845
4532,1,350,24,2,346,4,0,0,0,0,0.9866603878397908,4,350,0,0.07428571428571429
4533,3,1307,1250,747,1001,293,3,5,3,2,0.9862476965036391,306,1297,10,1.5279265493496557
4534,3,1309,1489,684,1035,188,35,48,1,2,0.986205880545962,274,1258,51,1.6600458365164248
4535,3,1554,2185,1122,1206,329,9,5,3,2,0.9857951191770877,348,1544,10,2.128056628056628
4536,3,1758,1890,718,1181,385,89,100,2,1,0.9857841826958491,577,1655,103,1.483503981797497
4537,3,285,0,24,281,4,0,0,0,0,0.9857417234157462,4,285,0,0.08421052631578947
4538,3,1372,1778,1618,1013,326,25,5,2,1,0.985268881432782,359,1364,8,2.4752186588921283
4539,3,1753,1936,525,1460,264,9,13,4,3,0.9844065077209949,293,1733,20,1.403879064460924
4540,2,818,39,5,815,1,2,0,0,0,0.9843929979500531,3,818,0,0.05378973105134474
4541,3,252,5,24,249,3,0,0,0,0,0.9843444271069051,3,252,0,0.11507936507936507
4542,3,1386,1440,410,1017,349,6,9,1,4,0.9839301274646889,369,1372,14,1.3347763347763348
4543,3,1611,2314,1041,1139,316,104,50,2,0,0.983923050918005,472,1559,52,2.0825574177529487
4544,3,1970,2903,3424,1330,482,138,13,5,2,0.9838863815397343,640,1950,20,3.2116751269035535
4545,2,863,121,22,854,4,5,0,0,0,0.9838850948948827,9,863,0,0.1657010428736964
4546,3,396,2,67,391,1,4,0,0,0,0.983417399491325,5,396,0,0.17424242424242425
4547,3,1303,2153,796,969,291,32,8,1,2,0.9825177130788414,334,1292,11,2.2632386799693016
4548,1,816,33,25,807,3,5,0,0,1,0.9824990567284931,9,815,1,0.07107843137254902
4549,3,1355,1360,536,1068,228,45,10,3,1,0.9820956935675156,287,1341,14,1.3992619926199261
4550,3,1236,771,334,1082,142,4,5,2,1,0.9820770372171673,154,1228,8,0.8940129449838188
4551,3,813,542,165,721,83,2,5,0,2,0.982068352364419,92,806,7,0.8696186961869619
4552,3,1134,1076,295,952,163,5,13,1,0,0.9820541992710513,182,1120,14,1.208994708994709
4553,3,310,3,27,307,3,0,0,0,0,0.9820342562758515,3,310,0,0.0967741935483871
4554,3,1615,1497,550,1309,263,15,22,4,2,0.9806919640344165,306,1587,28,1.2674922600619194
4555,2,518,16,0,513,1,4,0,0,0,0.9806787759246876,5,518,0,0.03088803088803089
4556,3,1041,1151,340,880,141,6,10,2,2,0.9806704127331521,161,1027,14,1.4322766570605188
4557,3,239,3,20,238,1,0,0,0,0,0.9797591465170041,1,239,0,0.09623430962343096
4558,3,1228,887,408,865,259,89,9,3,3,0.9797375952157398,363,1213,15,1.0545602605863191
4559,3,1203,647,241,1042,145,7,8,0,1,0.9795471717777026,161,1194,9,0.7381546134663342
4560,3,1841,1389,526,1513,299,13,12,0,4,0.9795468501164896,328,1825,16,1.040195545898968
4561,2,386,19,1,383,2,1,0,0,0,0.9792785846649303,3,386,0,0.05181347150259067
4562,2,333,27,0,330,0,3,0,0,0,0.9788626767166496,3,333,0,0.08108108108108109
4563,3,2173,2925,818,1739,403,7,17,1,6,0.978848523623282,434,2149,24,1.722503451449609
4564,2,464,13,2,450,4,2,0,8,0,0.9788128192286499,14,456,8,0.032327586206896554
4565,3,1517,1132,318,1348,145,12,7,1,4,0.9787555635327536,169,1505,12,0.955833882663151
4566,3,2237,2571,815,1591,376,252,15,1,2,0.9774460807350345,646,2219,18,1.5136343316942333
4567,2,701,57,0,695,2,4,0,0,0,0.9774444724289699,6,701,0,0.08131241084165478
4568,3,352,3,35,349,3,0,0,0,0,0.9774328926253055,3,352,0,0.10795454545454546
4569,3,1166,878,254,825,320,8,9,3,1,0.9774193828543637,341,1153,13,0.9708404802744426
4570,3,153,0,12,150,2,1,0,0,0,0.9769931817472701,3,153,0,0.0784313725490196
4571,3,1412,1247,739,1117,265,10,18,0,2,0.9769825669272444,295,1392,20,1.406515580736544
4572,3,1513,1309,396,1197,159,150,7,0,0,0.9769590856587027,316,1506,7,1.1269001982815599
4573,3,173,0,11,173,0,0,0,0,0,0.976062937519561,0,173,0,0.06358381502890173
4574,3,1886,2059,544,1437,407,13,24,1,4,0.9760616508747094,449,1857,29,1.38016967126193
4575,3,341,0,51,339,2,0,0,0,0,0.9760378479449547,2,341,0,0.1495601173020528
4576,3,1012,916,396,667,220,111,13,1,0,0.9760310930594839,345,998,14,1.2964426877470356
4577,3,238,0,19,236,2,0,0,0,0,0.9759310564222717,2,238,0,0.07983193277310924
4578,3,1411,1276,454,1043,234,123,9,0,2,0.9758528927475368,368,1400,11,1.2260807937632885
4579,2,369,58,1,369,0,0,0,0,0,0.9756212966742482,0,369,0,0.15989159891598917
4580,2,855,93,4,840,6,9,0,0,0,0.9756190450457579,15,855,0,0.11345029239766082
4581,3,721,436,113,651,62,4,1,2,1,0.975599423711771,70,717,4,0.7614424410540915
4582,3,98,1,9,96,1,1,0,0,0,0.9755984587281322,2,98,0,0.10204081632653061
4583,3,255,2,41,253,2,0,0,0,0,0.9755872005856807,2,255,0,0.16862745098039217
4584,3,1050,1403,508,816,221,5,5,2,1,0.9755698308801841,234,1042,8,1.82
4585,3,183,0,11,183,0,0,0,0,0,0.9754392364277463,0,183,0,0.060109289617486336
4586,3,1891,1624,528,1376,482,11,14,3,5,0.9751429864506648,515,1869,22,1.1380222104706506
4587,2,364,2,0,361,2,1,0,0,0,0.9751211134881875,3,364,0,0.005494505494505495
4588,3,993,636,193,892,94,5,0,0,2,0.9751069603948198,101,991,2,0.8348439073514602
4589,3,2046,1626,489,1766,247,18,9,0,6,0.9751040654439037,280,2031,15,1.033724340175953
4590,2,147,6,2,147,0,0,0,0,0,0.9749988822272851,0,147,0,0.05442176870748299
4591,3,1386,851,510,1075,249,55,5,1,1,0.9749342283234921,311,1379,7,0.9819624819624819
4592,2,581,40,3,570,3,8,0,0,0,0.9749265084543824,11,581,0,0.07401032702237521
4593,1,383,5,6,379,2,2,0,0,0,0.9746164270451461,4,383,0,0.028720626631853787
4594,1,363,0,10,363,0,0,0,0,0,0.9745366550643467,0,363,0,0.027548209366391185
4595,1,952,19,24,947,3,2,0,0,0,0.9744980557187987,5,952,0,0.045168067226890755
4596,1,343,5,8,342,0,1,0,0,0,0.9695769608226292,1,343,0,0.037900874635568516
4597,1,952,19,24,947,3,2,0,0,0,0.9695763175002035,5,952,0,0.045168067226890755
4598,3,254,11,27,253,1,0,0,0,0,0.9695515495868101,1,254,0,0.14960629921259844
4599,3,745,933,236,625,102,4,12,2,0,0.9695505846031713,120,731,14,1.5691275167785235
4600,3,364,3,43,362,1,1,0,0,0,0.9686595830434361,2,364,0,0.12637362637362637
4601,3,1732,1950,747,1120,409,177,22,1,3,0.9686528281579653,612,1706,26,1.5571593533487298
4602,3,1303,996,254,1136,159,4,3,0,1,0.9686402833706621,167,1299,4,0.9593246354566385
4603,3,171,1,16,170,1,0,0,0,0,0.9686303118730621,1,171,0,0.09941520467836257
4604,3,126,1,6,125,1,0,0,0,0,0.9681622948082915,1,126,0,0.05555555555555555
4605,3,1712,1726,560,1224,364,108,11,2,3,0.9677113257878046,488,1696,16,1.3352803738317758
4606,3,1809,1384,549,1521,267,10,8,1,2,0.9677071441920368,288,1798,11,1.0685461580983968
4607,1,655,46,14,649,2,3,0,1,0,0.9677010326289918,6,654,1,0.0916030534351145
4608,3,359,2,37,355,3,1,0,0,0,0.965271525487952,4,359,0,0.10863509749303621
4609,3,1798,1650,635,1467,283,39,6,3,0,0.9644902104018159,331,1789,9,1.2708565072302558
4610,2,1394,239,7,1365,8,21,0,0,0,0.9644522543786936,29,1394,0,0.17647058823529413
4611,3,201,5,26,200,1,0,0,0,0,0.9644159066616359,1,201,0,0.15422885572139303
4612,3,2399,2458,1430,1643,529,206,15,3,3,0.964023158320684,756,2378,21,1.6206752813672363
4613,2,1511,311,4,1468,10,33,0,0,0,0.9640173684188518,43,1511,0,0.2084712111184646
4614,3,989,783,210,844,123,8,11,0,3,0.964013508484297,145,975,14,1.0040444893832154
4615,3,138,1,7,136,2,0,0,0,0,0.9640070752600389,2,138,0,0.057971014492753624
4616,3,66,0,5,65,1,0,0,0,0,0.9639948521339488,1,66,0,0.07575757575757576
4617,3,101,1,8,100,1,0,0,0,0,0.9639897055545423,1,101,0,0.0891089108910891
4618,3,206,1,38,202,3,1,0,0,0,0.9639861672812005,4,206,0,0.18932038834951456
4619,3,139,1,17,138,1,0,0,0,0,0.9635680077044294,1,139,0,0.12949640287769784
4620,3,1391,1282,594,995,281,103,7,0,5,0.9635590011904681,396,1379,12,1.3486700215672178
4621,3,171,3,22,170,1,0,0,0,0,0.9635374498892038,1,171,0,0.14619883040935672
4622,3,101,2,10,100,1,0,0,0,0,0.9635287650364555,1,101,0,0.1188118811881188
4623,3,1874,2478,586,1380,394,6,76,17,1,0.9635252267631136,494,1780,94,1.6350053361792956
4624,3,253,0,51,250,3,0,0,0,0,0.962998667357595,3,253,0,0.2015810276679842
4625,3,1397,771,695,765,485,139,4,1,3,0.9629983456963821,632,1389,8,1.0493915533285612
4626,1,660,14,3,658,1,1,0,0,0,0.9629713261544984,2,660,0,0.025757575757575757
4627,2,234,10,0,231,3,0,0,0,0,0.9629710044932854,3,234,0,0.042735042735042736
4628,1,392,133,2,391,1,0,0,0,0,0.9629706828320725,1,392,0,0.34438775510204084
4629,1,417,151,3,415,2,0,0,0,0,0.9629700395096468,2,417,0,0.36930455635491605
4630,1,231,130,0,230,1,0,0,0,0,0.962969396187221,1,231,0,0.5627705627705628
4631,1,143,48,1,137,4,2,0,0,0,0.9629687528647952,6,143,0,0.34265734265734266
4632,1,146,34,0,144,2,0,0,0,0,0.9629674662199436,2,146,0,0.2328767123287671
4633,1,237,117,1,236,1,0,0,0,0,0.9621710330568012,1,237,0,0.4978902953586498
4634,2,403,158,0,401,2,0,0,0,0,0.9621687814283109,2,403,0,0.3920595533498759
4635,3,225,1,31,222,2,0,0,0,1,0.9621456218209821,3,224,1,0.14222222222222222
4636,3,83,0,1,81,2,0,0,0,0,0.9617126658284175,2,83,0,0.012048192771084338
4637,3,1927,1586,603,1409,390,105,18,3,2,0.9616895062210887,518,1904,23,1.135962636222107
4638,3,160,1,16,158,1,0,1,0,0,0.9616843596416823,2,159,1,0.10625
4639,3,227,3,22,227,0,0,0,0,0,0.9616724581768049,0,227,0,0.11013215859030837
4640,3,113,2,13,113,0,0,0,0,0,0.9615759598129348,0,113,0,0.13274336283185842
4641,3,2033,1961,699,1512,421,43,17,37,3,0.9612269573969373,521,1976,57,1.308411214953271
4642,2,661,34,0,651,3,6,0,0,1,0.9612147342708471,10,660,1,0.05143721633888049
4643,3,317,1,53,315,1,1,0,0,0,0.9606363874100514,2,317,0,0.17034700315457413
4644,3,1712,1438,489,1262,304,122,15,1,8,0.9593610007008998,450,1688,24,1.1255841121495327
4645,1,2101,116,13,2058,14,29,0,0,0,0.9589216114840773,43,2101,0,0.061399333650642554
4646,3,1909,1566,607,1645,239,10,13,1,1,0.9589212898228644,264,1894,15,1.1382922996333158
4647,3,272,0,29,271,1,0,0,0,0,0.9589068150682839,1,272,0,0.10661764705882353
4648,3,1168,1245,358,906,162,5,91,1,3,0.9588929836361291,262,1073,95,1.3724315068493151
4649,3,325,0,38,320,2,2,1,0,0,0.9588923403137033,5,324,1,0.11692307692307692
4650,3,1988,1827,628,1464,460,49,10,3,2,0.958890088685213,524,1973,15,1.2349094567404426
4651,2,284,22,2,281,1,2,0,0,0,0.9582380814066631,3,284,0,0.08450704225352113
4652,2,305,19,0,300,3,2,0,0,0,0.9582377597454502,5,305,0,0.06229508196721312
4653,2,482,24,0,478,2,2,0,0,0,0.9582371164230243,4,482,0,0.04979253112033195
4654,2,331,6,0,327,1,3,0,0,0,0.9575330000279845,4,331,0,0.01812688821752266
4655,2,122,1,0,119,3,0,0,0,0,0.9575246368364491,3,122,0,0.00819672131147541
4656,2,275,7,1,275,0,0,0,0,0,0.9575201335794685,0,275,0,0.02909090909090909
4657,3,211,0,19,209,1,1,0,0,0,0.9575140220164233,2,211,0,0.09004739336492891
4658,3,69,0,4,68,1,0,0,0,0,0.9575046938412493,1,69,0,0.057971014492753624
4659,3,51,1,6,50,1,0,0,0,0,0.9575005122454815,1,51,0,0.13725490196078433
4660,3,99,0,11,98,1,0,0,0,0,0.9574410049210949,1,99,0,0.1111111111111111
4661,3,2639,1625,675,1753,657,68,157,0,4,0.957375707694876,886,2478,161,0.8715422508525957
4662,2,635,25,1,626,7,2,0,0,0,0.9568694129457702,9,635,0,0.04094488188976378
4663,1,1491,66,14,1463,9,18,1,0,0,0.9568690912845572,28,1490,1,0.05365526492287056
4664,1,188,1,2,186,2,0,0,0,0,0.9551141077069705,2,188,0,0.015957446808510637
4665,1,598,28,14,594,2,2,0,0,0,0.9550870881650868,4,598,0,0.07023411371237458
4666,1,744,80,10,737,1,6,0,0,0,0.9550819415856804,7,744,0,0.12096774193548387
4667,1,580,34,6,572,4,4,0,0,0,0.9550697184595902,8,580,0,0.06896551724137931
4668,2,685,54,0,679,2,4,0,0,0,0.9542266444205771,6,685,0,0.07883211678832117
4669,2,1905,1186,2,1876,7,22,0,0,0,0.9532073000368946,29,1905,0,0.6236220472440945
4670,2,1288,97,2,1270,7,8,0,2,1,0.9513255819414248,18,1285,3,0.07686335403726709
4671,2,926,51,6,916,6,4,0,0,0,0.951017108838253,10,926,0,0.061555075593952485
4672,2,1393,327,36,1374,7,11,1,0,0,0.9494921130278903,19,1392,1,0.2605886575735822
4673,2,330,14,4,324,4,2,0,0,0,0.9492235259151182,6,330,0,0.05454545454545454
4674,2,679,64,1,664,0,3,1,11,0,0.9489758467811845,15,667,12,0.09572901325478646
4675,2,648,67,4,637,7,4,0,0,0,0.948173302054997,11,648,0,0.1095679012345679
4676,2,2383,507,18,2293,25,65,0,0,0,0.9455031923267074,90,2383,0,0.22031053294167016
4677,1,770,31,2,755,6,9,0,0,0,0.9452539048867094,15,770,0,0.04285714285714286
4678,1,812,67,2,806,0,4,0,2,0,0.9403318450069013,6,810,2,0.08497536945812807
4679,1,2149,193,12,2092,18,38,1,0,0,0.9402462831242696,57,2148,1,0.09539320614239181
4680,1,1145,51,7,1125,4,16,0,0,0,0.9394070690198114,20,1145,0,0.050655021834061134
4681,2,1130,91,4,1106,9,15,0,0,0,0.9366420692337162,24,1130,0,0.084070796460177
